month,closeLogDiff,diff(G1121846)_9,diff(G1000037)_12_abs,logDiff(G0900698)_6_abs,logDiff(G0900696)_12,logDiff(G1122295)_12_abs,logDiff(G1000001)_2_abs
2019-10,0.005136985081567083,33.0,658.75,0.12188981760903661,0.24116205681688818,0.37578933996204755,0.09325413352145695
2019-11,0.005356339760690526,-66.0,1344.800000000001,0.1405819506211894,0.2496546768625414,0.22836549529536132,0.09322355455047493
2019-12,-0.018877108285048252,32.0,2476.75,0.1310282624064043,0.2076393647782444,0.5091328599254701,7.38292266788676e-06
2020-01,-0.0038769696131749076,94.0,3338.3,0.01834913866819643,0.24231346742193005,0.7377155000398221,0.007024949725666474
2020-02,-0.0031843278626046273,-56.0,2831.75,0.09844007281325262,0.22612417945234742,0.7117400136365615,0.0070448877181519265
2020-03,-0.014346780056632966,-183.0,3876.1499999999996,0.23001643060197186,0.3172408746933253,0.9701064395703547,0.00013776996548386933
2020-04,0.03503609789014307,-272.0,4931.5,0.295845383090942,0.4581088415935861,2.1972245773362196,0.07982040479416241
2020-05,0.0506877186391565,-227.0,5041.200000000001,0.4217256289799449,0.5753641449035618,1.9397468013476447,0.07991863227687013
2020-06,0.049442727167879216,-264.0,3415.25,0.47873730921449,0.551647618286246,1.7681177061710147,6.717861349336829e-05
2020-07,0.026954503413211178,-257.0,3435.8500000000004,0.6077873316087885,0.5819215454497213,1.5875330770460505,0.07354749905682922
2020-08,-0.005345776582457551,-179.0,3304.2999999999993,0.48285177172358473,0.40162633180099894,1.5280158077144574,0.07357188766635936
2020-09,0.0036273447559237726,-6.0,3687.75,0.34426954708124446,0.583448263303521,1.6675304692658464,3.353015290485928e-05
2020-10,0.03414630549535405,-65.0,4235.9,0.256719846847814,0.5179430915348546,1.4527841023887236,0.01902397281748236
2020-11,0.028576366067060793,-68.0,3160.0499999999993,0.14022934130864995,0.5084973340063996,1.5633939739326936,0.018978018293056564
2020-12,-0.006689491454500013,27.0,4273.5,0.24038535774871583,0.6613984822453651,1.4317075697795922,1.519811661410131e-06
2021-01,-0.022645492445833554,84.0,3306.6,0.19706383853115828,0.7485459599497335,0.80358460722706,0.04150889825520565
2021-02,-0.009808610210624069,140.0,2690.25,0.25249576332673707,0.6690496289808849,0.6904698027892286,0.04150584501855725
2021-03,0.020686735351890223,206.0,1806.0,0.01960847138837618,0.27054579020879377,0.3188804433076422,1.1648714831835605e-05
2021-04,0.005382665864100161,245.0,2995.95,0.1416505170630269,0.05810763080728076,2.3830123421066607,0.0719473401868509
2021-05,-0.026979971581261586,183.0,4415.15,0.2661095871976529,-0.11583181552512167,2.152012234514671,0.07206414169394648
2021-06,-0.02292657245482896,134.0,5658.5,0.35545468753350296,-0.07472354619593657,1.9512363933379873,0.000271820045186999
2021-07,-0.0050521409452216615,167.0,4983.4,0.4554755286828258,-0.18526706702371154,1.862787305805376,0.03049813452013339
2021-08,-0.015446610428513197,124.0,4761.25,0.4390817189071492,-0.1580042491432483,1.7854740934130944,0.030644922454470702
