month,closeLogDiff,diff(G1000037)_9_abs,diff(G0008003)_12_abs,diff(G0000029)_12,logDiff(G0001596)_12,P9918147_exp,diff(G1400003)_12_exp
2014-08,-0.1594673471082945,986.1999999999998,0.7,-0.10000000000000009,-0.3708294580886662,24.532530197109352,0.38443418156168835
2014-09,-0.1749228369911906,2768.8500000000004,0.8,0.0,-0.32925572978726336,20.085536923187668,0.3214249042219479
2014-10,-0.15885284941792474,1509.5999999999995,0.7,0.10000000000000009,-0.3051566848508571,18.17414536944306,0.3215619004673639
2014-11,-0.11170034532223985,47.5,0.7999999999999999,0.0,-0.2855659889716886,16.444646771097048,0.32329178642560374
2014-12,-0.09183765876436273,354.25,0.8,-0.09999999999999987,-0.16037060910114853,16.444646771097048,0.24414883192747172
2015-01,-0.05389880149406624,1523.5,0.9,0.0,-0.15160825153747126,12.182493960703473,0.1808583545664776
2015-02,-0.018400336238816956,1616.4499999999998,1.0,0.09999999999999987,-0.12031332498002811,16.444646771097048,0.1909201502243998
2015-03,0.03707395042334109,707.5,0.8999999999999999,0.10000000000000009,0.009210830262246006,20.085536923187668,0.19348187724027952
2015-04,0.03661617325816134,2421.5,0.8999999999999999,0.0,0.060026620758831584,13.463738035001692,0.20378000259243048
2015-05,-0.03918280533041715,1482.0,0.7000000000000001,-0.30000000000000004,0.10701581263083249,16.444646771097048,0.38691509607845853
2015-06,-0.03003816290885837,34.0,0.6,-0.09999999999999987,0.25647156841563934,14.879731724872837,0.5967044580344152
2015-07,-0.011946333600869649,1616.7999999999993,0.5000000000000001,-0.09999999999999987,0.35589991147753786,16.444646771097048,0.6405735677617322
2015-08,-0.0036558572897161246,1401.25,0.40000000000000013,0.10000000000000009,0.388128821123507,16.444646771097048,0.6646517474844348
2015-09,-0.008316825011596779,1737.0,0.30000000000000004,0.19999999999999996,0.354618909313146,16.444646771097048,0.707383860166195
2015-10,0.010685240110107005,1646.1999999999998,0.30000000000000004,0.09999999999999987,0.39059326455804033,14.879731724872837,0.6739796671430787
2015-11,0.051709155327968756,787.5,0.20000000000000007,0.30000000000000004,0.4463740732053427,14.879731724872837,0.7767341450257325
2015-12,0.03131227772322569,2284.75,0.10000000000000009,0.5,0.3781647300116866,13.463738035001692,1.0104818261852544
2016-01,0.017828920487616293,3697.5,0.20000000000000007,0.6000000000000001,0.43959444199595765,12.182493960703473,1.1838297831611688
2016-02,0.009021205153192893,3024.1499999999996,0.30000000000000004,0.5999999999999999,0.473854904944746,12.182493960703473,0.9954461148080862
2016-03,0.006469870542951922,2426.25,0.19999999999999996,0.40000000000000013,0.3640893713491167,14.879731724872837,1.000047620181424
2016-04,-0.028358068730805347,970.8000000000002,0.09999999999999998,0.30000000000000004,0.3948118703706882,16.444646771097048,1.0824620204432058
2016-05,-0.04614372702398897,100.0,0.09999999999999998,0.5000000000000002,0.42445501538439245,11.023176380641601,0.6842571863664653
2016-06,-0.0649147890922289,615.0,0.19999999999999996,0.40000000000000013,0.37087026379119514,13.463738035001692,0.44683348789523025
2016-07,-0.03981400896578103,1650.8000000000002,0.3,0.40000000000000013,0.35304026480058326,14.879731724872837,0.3897585854190968
2016-08,-0.05155639293826763,2163.0,0.39999999999999997,0.4999999999999998,0.3334164933548003,12.182493960703473,0.4297919148905676
2016-09,-0.047875206533121634,3945.8999999999996,0.49999999999999994,0.30000000000000027,0.3909416170389015,11.023176380641601,0.44001144305952217
2016-10,-0.028143227977524332,5379.0,0.49999999999999994,0.20000000000000018,0.38595142057956267,11.023176380641601,0.5860634184046237
2016-11,0.02479954967703478,6496.75,0.39999999999999997,0.10000000000000009,0.3785304486477372,11.023176380641601,0.8058765795380466
2016-12,0.06426377767653699,6478.6,0.29999999999999993,0.10000000000000009,0.3452381557562738,9.025013499434122,0.8340698766024746
2017-01,0.08141712187447733,7036.2,0.30000000000000004,0.09999999999999964,0.3531645681060649,13.463738035001692,1.0204471454113129
2017-02,0.10494243879302642,6145.75,0.10000000000000009,-0.09999999999999964,0.3552855063152265,14.879731724872837,1.550247019595207
2017-03,0.1079649894806535,6192.75,0.10000000000000009,-0.20000000000000018,0.4377865843278119,12.182493960703473,1.669084649886332
2017-04,0.09246700404517513,4690.9,0.4,-0.20000000000000018,0.4054745816910792,12.182493960703473,1.441991382336532
2017-05,0.06033718717825817,3206.25,0.6000000000000001,-0.5000000000000002,0.3713978042435109,13.463738035001692,1.3447903068857452
2017-06,0.052014003024854524,2579.3999999999996,0.7999999999999999,-0.5000000000000002,0.35193190401315455,13.463738035001692,1.3153941619405494
2017-07,0.05570264522125001,1934.75,1.0,-0.5000000000000002,0.3534891476927733,13.463738035001692,1.9435453096371453
